#orth_id	category	organism(s)
SinMel11810	unique	M156
SinMel11814	unique	M156
SinMel11819	unique	M156
SinMel11820	unique	M156
SinMel11821	unique	M156
SinMel11822	unique	M156
SinMel11825	unique	M156
SinMel11826	unique	M156
SinMel11827	unique	M156
SinMel11829	unique	M156
SinMel11830	unique	M156
SinMel11831	unique	M156
SinMel11832	unique	M156
SinMel11833	unique	M156
SinMel11834	unique	M156
SinMel11835	unique	M156
SinMel11836	unique	M156
SinMel11837	unique	M156
SinMel11838	unique	M156
SinMel11839	unique	M156
SinMel11840	unique	M156
SinMel11841	unique	M156
SinMel11842	unique	M156
SinMel11843	unique	M156
SinMel11845	unique	M156
SinMel11846	unique	M156
SinMel11848	unique	M156
SinMel11849	unique	M156
SinMel11850	unique	M156
SinMel11851	unique	M156
SinMel11852	unique	M156
SinMel11856	unique	M156
SinMel11858	unique	M156
SinMel11859	unique	M156
SinMel11860	unique	M156
SinMel11861	unique	M156
SinMel11864	unique	M156
SinMel11867	unique	M156
SinMel11868	unique	M156
SinMel11871	unique	M156
SinMel11872	unique	M156
SinMel11873	unique	M156
SinMel11874	unique	M156
SinMel11875	unique	M156
SinMel11876	unique	M156
SinMel11879	unique	M156
SinMel11880	unique	M156
SinMel11881	unique	M156
SinMel11882	unique	M156
SinMel11883	unique	M156
SinMel11884	unique	M156
SinMel11885	unique	M156
SinMel11892	unique	M156
SinMel11893	unique	M156
SinMel11896	unique	M156
SinMel11898	unique	M156
SinMel11907	unique	M156
SinMel11908	unique	M156
SinMel11909	unique	M156
SinMel11911	unique	M156
SinMel11912	unique	M156
SinMel11913	unique	M156
SinMel11915	unique	M156
SinMel11916	unique	M156
SinMel11917	unique	M156
SinMel11918	unique	M156
SinMel11919	unique	M156
SinMel11920	unique	M156
SinMel11921	unique	M156
SinMel11922	unique	M156
SinMel11924	unique	M156
SinMel11925	unique	M156
SinMel11926	unique	M156
SinMel11927	unique	M156
SinMel11928	unique	M156
SinMel11929	unique	M156
SinMel11930	unique	M156
SinMel11931	unique	M156
SinMel11932	unique	M156
SinMel11933	unique	M156
SinMel11934	unique	M156
SinMel11935	unique	M156
SinMel11939	unique	M156
SinMel11940	unique	M156
SinMel11941	unique	M156
SinMel11942	unique	M156
SinMel11943	unique	M156
SinMel11944	unique	M156
SinMel11945	unique	M156
SinMel11946	unique	M156
SinMel11947	unique	M156
SinMel11948	unique	M156
SinMel11949	unique	M156
SinMel11950	unique	M156
SinMel11951	unique	M156
SinMel11952	unique	M156
SinMel11953	unique	M156
SinMel11954	unique	M156
SinMel11955	unique	M156
SinMel11956	unique	M156
SinMel11957	unique	M156
SinMel11958	unique	M156
SinMel11959	unique	M156
SinMel11960	unique	M156
SinMel11961	unique	M156
SinMel11962	unique	M156
SinMel11963	unique	M156
SinMel11964	unique	M156
SinMel11965	unique	M156
SinMel11966	unique	M156
SinMel11967	unique	M156
SinMel11968	unique	M156
SinMel11969	unique	M156
SinMel11970	unique	M156
SinMel11971	unique	M156
SinMel11972	unique	M156
SinMel11973	unique	M156
SinMel11975	unique	M156
SinMel11976	unique	M156
SinMel11980	unique	M156
SinMel11981	unique	M156
SinMel11982	unique	M156
SinMel11984	unique	M156
SinMel11985	unique	M156
SinMel11993	unique	M156
SinMel11994	unique	M156
SinMel11995	unique	M156
SinMel11996	unique	M156
SinMel11997	unique	M156
SinMel11998	unique	M156
SinMel11999	unique	M156
SinMel12007	unique	M156
SinMel12008	unique	M156
SinMel12010	unique	M156
SinMel12014	unique	M156
SinMel12015	unique	M156
SinMel12016	unique	M156
SinMel12017	unique	M156
SinMel12019	unique	M156
SinMel12020	unique	M156
SinMel12021	unique	M156
SinMel12022	unique	M156
SinMel12023	unique	M156
SinMel12024	unique	M156
SinMel12025	unique	M156
SinMel12026	unique	M156
SinMel12027	unique	M156
SinMel12028	unique	M156
SinMel12030	unique	M156
SinMel12031	unique	M156
SinMel12032	unique	M156
SinMel12033	unique	M156
SinMel12034	unique	M156
SinMel12035	unique	M156
SinMel12036	unique	M156
SinMel12037	unique	M156
SinMel12038	unique	M156
SinMel12039	unique	M156
SinMel12040	unique	M156
SinMel12041	unique	M156
SinMel12043	unique	M156
SinMel12046	unique	M156
SinMel12048	unique	M156
SinMel12049	unique	M156
SinMel12051	unique	M156
SinMel12052	unique	M156
SinMel12056	unique	M156
SinMel12057	unique	M156
SinMel12058	unique	M156
SinMel12065	unique	M156
SinMel12067	unique	M156
SinMel12069	unique	M156
SinMel12070	unique	M156
SinMel12071	unique	M156
SinMel12074	unique	M156
SinMel12092	unique	M156
SinMel12093	unique	M156
SinMel12095	unique	M156
SinMel12098	unique	M156
SinMel12105	unique	M156
SinMel12106	unique	M156
SinMel12107	unique	M156
SinMel12108	unique	M156
SinMel12109	unique	M156
SinMel12110	unique	M156
SinMel12113	unique	M156
SinMel12118	unique	M156
SinMel12119	unique	M156
SinMel12120	unique	M156
SinMel12121	unique	M156
SinMel12122	unique	M156
SinMel12123	unique	M156
SinMel12124	unique	M156
SinMel12125	unique	M156
SinMel12126	unique	M156
SinMel12127	unique	M156
SinMel12128	unique	M156
SinMel12129	unique	M156
SinMel12130	unique	M156
SinMel12131	unique	M156
SinMel12132	unique	M156
SinMel12133	unique	M156
SinMel12134	unique	M156
SinMel12135	unique	M156
SinMel12136	unique	M156
SinMel12140	unique	M156
SinMel12143	unique	M156
SinMel12144	unique	M156
SinMel12145	unique	M156
SinMel12146	unique	M156
SinMel12147	unique	M156
SinMel12148	unique	M156
SinMel12151	unique	M156
SinMel12157	unique	M156
SinMel12159	unique	M156
SinMel12168	unique	M156
SinMel12170	unique	M156
SinMel12172	unique	M156
SinMel12173	unique	M156
SinMel12175	unique	M156
SinMel12176	unique	M156
SinMel12177	unique	M156
SinMel12178	unique	M156
SinMel12181	unique	M156
SinMel12182	unique	M156
SinMel12183	unique	M156
SinMel12185	unique	M156
SinMel12189	unique	M156
SinMel12192	unique	M156
SinMel12193	unique	M156
SinMel12202	unique	M156
SinMel12203	unique	M156
SinMel12204	unique	M156
SinMel12205	unique	M156
SinMel12206	unique	M156
SinMel12207	unique	M156
SinMel12208	unique	M156
SinMel12209	unique	M156
SinMel12210	unique	M156
SinMel12211	unique	M156
SinMel12212	unique	M156
SinMel12213	unique	M156
SinMel12214	unique	M156
SinMel12215	unique	M156
SinMel12216	unique	M156
SinMel12217	unique	M156
SinMel12218	unique	M156
SinMel12219	unique	M156
SinMel12220	unique	M156
SinMel12221	unique	M156
SinMel12222	unique	M156
SinMel12223	unique	M156
SinMel12224	unique	M156
SinMel12226	unique	M156
SinMel12229	unique	M156
SinMel12231	unique	M156
SinMel12232	unique	M156
SinMel12234	unique	M156
SinMel12235	unique	M156
SinMel12236	unique	M156
SinMel12238	unique	M156
SinMel12240	unique	M156
SinMel12241	unique	M156
SinMel12242	unique	M156
SinMel12243	unique	M156
SinMel12248	unique	M156
SinMel12252	unique	M156
SinMel12257	unique	M156
SinMel12259	unique	M156
SinMel12261	unique	M156
SinMel12265	unique	M156
SinMel12266	unique	M156
SinMel12267	unique	M156
SinMel12268	unique	M156
SinMel12269	unique	M156
SinMel12271	unique	M156
SinMel12272	unique	M156
SinMel12275	unique	M156
SinMel12279	unique	M156
SinMel12280	unique	M156
SinMel12285	unique	M156
SinMel12289	unique	M156
SinMel12290	unique	M156
SinMel12292	unique	M156
SinMel12293	unique	M156
SinMel12294	unique	M156
SinMel12295	unique	M156
SinMel12296	unique	M156
SinMel12297	unique	M156
SinMel12299	unique	M156
SinMel12300	unique	M156
SinMel12301	unique	M156
SinMel12302	unique	M156
SinMel12303	unique	M156
SinMel12307	unique	M156
SinMel12313	unique	M156
SinMel12315	unique	M156
SinMel12316	unique	M156
SinMel12317	unique	M156
SinMel12318	unique	M156
SinMel12321	unique	M156
SinMel12322	unique	M156
SinMel12326	unique	M156
SinMel12328	unique	M156
SinMel12329	unique	M156
SinMel12330	unique	M156
SinMel12331	unique	M156
SinMel12332	unique	M156
SinMel12333	unique	M156
SinMel12337	unique	M156
SinMel12338	unique	M156
SinMel12339	unique	M156
SinMel12340	unique	M156
SinMel12341	unique	M156
SinMel12342	unique	M156
SinMel12349	unique	M156
SinMel12350	unique	M156
SinMel12352	unique	M156
SinMel12353	unique	M156
SinMel12356	unique	M156
SinMel12358	unique	M156
SinMel12359	unique	M156
SinMel12362	unique	M156
SinMel12372	unique	M156
SinMel12373	unique	M156
SinMel12382	unique	M156
SinMel12390	unique	M156
SinMel12392	unique	M156
SinMel12395	unique	M156
SinMel12397	unique	M156
SinMel12398	unique	M156
SinMel12399	unique	M156
SinMel12400	unique	M156
SinMel12409	unique	M156
SinMel12410	unique	M156
SinMel12411	unique	M156
SinMel12412	unique	M156
SinMel12413	unique	M156
SinMel12414	unique	M156
SinMel12415	unique	M156
SinMel12416	unique	M156
SinMel12417	unique	M156
SinMel12418	unique	M156
SinMel12422	unique	M156
SinMel12423	unique	M156
SinMel12430	unique	M156
SinMel12432	unique	M156
SinMel12436	unique	M156
SinMel12441	unique	M156
SinMel12442	unique	M156
SinMel12443	unique	M156
SinMel12444	unique	M156
SinMel12445	unique	M156
SinMel12458	unique	M156
SinMel1246	unique	M195
SinMel12461	unique	M156
SinMel12462	unique	M156
SinMel12463	unique	M156
SinMel12464	unique	M156
SinMel12467	unique	M156
SinMel12469	unique	M156
SinMel12471	unique	M156
SinMel12484	unique	M156
SinMel12487	unique	M156
SinMel12488	unique	M156
SinMel12489	unique	M156
SinMel12490	unique	M156
SinMel12491	unique	M156
SinMel12492	unique	M156
SinMel12494	unique	M156
SinMel12495	unique	M156
SinMel12496	unique	M156
SinMel12497	unique	M156
SinMel12498	unique	M156
SinMel12499	unique	M156
SinMel125	unique	M195
SinMel12500	unique	M156
SinMel12502	unique	M156
SinMel12503	unique	M156
SinMel12507	unique	M156
SinMel12510	unique	M156
SinMel12517	unique	M156
SinMel12520	unique	M156
SinMel12523	unique	M156
SinMel12524	unique	M156
SinMel12526	unique	M156
SinMel12527	unique	M156
SinMel12535	unique	M156
SinMel12536	unique	M156
SinMel12538	unique	M156
SinMel12541	unique	M156
SinMel12544	unique	M156
SinMel12546	unique	M156
SinMel12549	unique	M156
SinMel12550	unique	M156
SinMel12552	unique	M156
SinMel12556	unique	M156
SinMel12557	unique	M156
SinMel12558	unique	M156
SinMel12559	unique	M156
SinMel12561	unique	M156
SinMel12564	unique	M156
SinMel12565	unique	M156
SinMel12566	unique	M268
SinMel12567	unique	M268
SinMel12569	unique	M268
SinMel12574	unique	M268
SinMel12575	unique	M268
SinMel12576	unique	M268
SinMel12577	unique	M268
SinMel12579	unique	M268
SinMel12580	unique	M268
SinMel12581	unique	M268
SinMel12582	unique	M268
SinMel12587	unique	M268
SinMel12607	unique	M268
SinMel12608	unique	M268
SinMel12609	unique	M268
SinMel12610	unique	M268
SinMel12618	unique	M268
SinMel12619	unique	M268
SinMel12620	unique	M268
SinMel12621	unique	M268
SinMel12622	unique	M268
SinMel12623	unique	M268
SinMel12626	unique	M268
SinMel12629	unique	M268
SinMel12631	unique	M268
SinMel12632	unique	M268
SinMel12633	unique	M268
SinMel12639	unique	M268
SinMel12641	unique	M268
SinMel12642	unique	M268
SinMel12643	unique	M268
SinMel12644	unique	M268
SinMel12645	unique	M268
SinMel12646	unique	M268
SinMel12647	unique	M268
SinMel12649	unique	M268
SinMel12650	unique	M268
SinMel12651	unique	M268
SinMel12652	unique	M268
SinMel12654	unique	M268
SinMel12655	unique	M268
SinMel12657	unique	M268
SinMel12658	unique	M268
SinMel12661	unique	M268
SinMel12662	unique	M268
SinMel12663	unique	M268
SinMel12664	unique	M268
SinMel12668	unique	M268
SinMel12669	unique	M268
SinMel12671	unique	M268
SinMel12672	unique	M268
SinMel12676	unique	M268
SinMel12677	unique	M268
SinMel12678	unique	M268
SinMel12681	unique	M268
SinMel12682	unique	M268
SinMel12683	unique	M268
SinMel12684	unique	M268
SinMel12685	unique	M268
SinMel12686	unique	M268
SinMel12687	unique	M268
SinMel12688	unique	M268
SinMel12689	unique	M268
SinMel12690	unique	M268
SinMel12691	unique	M268
SinMel12693	unique	M268
SinMel12694	unique	M268
SinMel12695	unique	M268
SinMel12696	unique	M268
SinMel12697	unique	M268
SinMel12698	unique	M268
SinMel12699	unique	M268
SinMel12700	unique	M268
SinMel12701	unique	M268
SinMel12702	unique	M268
SinMel12703	unique	M268
SinMel12704	unique	M268
SinMel12705	unique	M268
SinMel12706	unique	M268
SinMel12707	unique	M268
SinMel12708	unique	M268
SinMel12709	unique	M268
SinMel12711	unique	M268
SinMel12712	unique	M268
SinMel12713	unique	M268
SinMel12714	unique	M268
SinMel12715	unique	M268
SinMel12720	unique	M268
SinMel12721	unique	M268
SinMel12722	unique	M268
SinMel12723	unique	M268
SinMel12724	unique	M268
SinMel12725	unique	M268
SinMel12726	unique	M268
SinMel12727	unique	M268
SinMel12728	unique	M268
SinMel12729	unique	M268
SinMel12731	unique	M268
SinMel12732	unique	M268
SinMel12733	unique	M268
SinMel12734	unique	M268
SinMel12735	unique	M268
SinMel12738	unique	M268
SinMel12741	unique	M268
SinMel12742	unique	M268
SinMel12743	unique	M268
SinMel12745	unique	M268
SinMel12746	unique	M268
SinMel12747	unique	M268
SinMel12748	unique	M268
SinMel12749	unique	M268
SinMel12750	unique	M268
SinMel12751	unique	M268
SinMel12754	unique	M268
SinMel12755	unique	M268
SinMel12756	unique	M268
SinMel12761	unique	M268
SinMel12769	unique	M268
SinMel12770	unique	M268
SinMel12771	unique	M268
SinMel12772	unique	M268
SinMel12773	unique	M268
SinMel12777	unique	M268
SinMel12781	unique	M268
SinMel12782	unique	M268
SinMel12783	unique	M268
SinMel12785	unique	M268
SinMel12788	unique	M268
SinMel12789	unique	M268
SinMel12790	unique	M268
SinMel12791	unique	M268
SinMel12794	unique	M268
SinMel12795	unique	M268
SinMel12796	unique	M268
SinMel12798	unique	M268
SinMel12799	unique	M268
SinMel12800	unique	M268
SinMel12801	unique	M268
SinMel12802	unique	M268
SinMel12807	unique	M268
SinMel12808	unique	M268
SinMel12809	unique	M268
SinMel12811	unique	M268
SinMel12813	unique	M268
SinMel12814	unique	M268
SinMel12816	unique	M268
SinMel12819	unique	M268
SinMel12823	unique	M268
SinMel12824	unique	M268
SinMel12825	unique	M268
SinMel12826	unique	M268
SinMel12827	unique	M268
SinMel12828	unique	M268
SinMel12829	unique	M268
SinMel12830	unique	M268
SinMel12831	unique	M268
SinMel12832	unique	M268
SinMel12833	unique	M268
SinMel12834	unique	M268
SinMel12835	unique	M268
SinMel12837	unique	M268
SinMel12838	unique	M268
SinMel12839	unique	M268
SinMel12840	unique	M268
SinMel12841	unique	M268
SinMel12842	unique	M268
SinMel12843	unique	M268
SinMel12844	unique	M268
SinMel12845	unique	M268
SinMel12846	unique	M268
SinMel12847	unique	M268
SinMel12852	unique	M268
SinMel12853	unique	M268
SinMel12855	unique	M268
SinMel12857	unique	M268
SinMel12858	unique	M268
SinMel12860	unique	M268
SinMel12861	unique	M268
SinMel12863	unique	M268
SinMel12864	unique	M268
SinMel12868	unique	M268
SinMel12874	unique	M268
SinMel12875	unique	M268
SinMel12876	unique	M268
SinMel12877	unique	M268
SinMel12879	unique	M268
SinMel12882	unique	M268
SinMel12883	unique	M268
SinMel12884	unique	M268
SinMel12885	unique	M268
SinMel12887	unique	M268
SinMel12888	unique	M268
SinMel12890	unique	M268
SinMel12891	unique	M268
SinMel12893	unique	M268
SinMel12895	unique	M268
SinMel12896	unique	M268
SinMel12897	unique	M268
SinMel12898	unique	M268
SinMel12899	unique	M268
SinMel12901	unique	M268
SinMel12902	unique	M268
SinMel12903	unique	M268
SinMel12904	unique	M268
SinMel12908	unique	M268
SinMel12910	unique	M268
SinMel12911	unique	M268
SinMel12912	unique	M268
SinMel12913	unique	M268
SinMel12914	unique	M268
SinMel12915	unique	M268
SinMel12917	unique	M268
SinMel12918	unique	M268
SinMel12919	unique	M268
SinMel12921	unique	M268
SinMel12922	unique	M268
SinMel12923	unique	M268
SinMel12924	unique	M268
SinMel12925	unique	M268
SinMel12926	unique	M268
SinMel12929	unique	M268
SinMel12931	unique	M268
SinMel12932	unique	M268
SinMel12934	unique	M268
SinMel12937	unique	M268
SinMel12939	unique	M268
SinMel12940	unique	M268
SinMel12941	unique	M268
SinMel12943	unique	M268
SinMel12944	unique	M268
SinMel12945	unique	M268
SinMel12948	unique	M268
SinMel12950	unique	M268
SinMel12952	unique	M268
SinMel12953	unique	M268
SinMel12954	unique	M268
SinMel12955	unique	M268
SinMel12956	unique	M268
SinMel12960	unique	M268
SinMel12961	unique	M268
SinMel12962	unique	M268
SinMel12963	unique	M268
SinMel12964	unique	M268
SinMel12965	unique	M268
SinMel12967	unique	M268
SinMel12968	unique	M268
SinMel12970	unique	M268
SinMel12972	unique	M268
SinMel12973	unique	M268
SinMel12974	unique	M268
SinMel12977	unique	M268
SinMel12978	unique	M268
SinMel12979	unique	M268
SinMel12983	unique	M268
SinMel12984	unique	M268
SinMel12985	unique	M268
SinMel12986	unique	M268
SinMel12987	unique	M268
SinMel12988	unique	M268
SinMel12989	unique	M268
SinMel12990	unique	M268
SinMel12991	unique	M268
SinMel12992	unique	M268
SinMel12993	unique	M268
SinMel12994	unique	M268
SinMel12995	unique	M268
SinMel12996	unique	M268
SinMel12997	unique	M268
SinMel12998	unique	M268
SinMel12999	unique	M268
SinMel13000	unique	M268
SinMel13001	unique	M268
SinMel13002	unique	M268
SinMel13003	unique	M268
SinMel13004	unique	M268
SinMel13005	unique	M268
SinMel13006	unique	M268
SinMel13007	unique	M268
SinMel13008	unique	M268
SinMel13009	unique	M268
SinMel13010	unique	M268
SinMel13011	unique	M268
SinMel13012	unique	M268
SinMel13013	unique	M268
SinMel13014	unique	M268
SinMel13015	unique	M268
SinMel13016	unique	M268
SinMel13017	unique	M268
SinMel13019	unique	M268
SinMel13020	unique	M268
SinMel13021	unique	M268
SinMel13022	unique	M268
SinMel13023	unique	M268
SinMel13024	unique	M268
SinMel13025	unique	M268
SinMel13026	unique	M268
SinMel13027	unique	M268
SinMel13028	unique	M268
SinMel13029	unique	M268
SinMel13030	unique	M268
SinMel13032	unique	M268
SinMel13033	unique	M268
SinMel13034	unique	M268
SinMel13035	unique	M268
SinMel13040	unique	M268
SinMel13041	unique	M268
SinMel13042	unique	M268
SinMel13043	unique	M268
SinMel13044	unique	M268
SinMel13045	unique	M268
SinMel13046	unique	M268
SinMel13047	unique	M268
SinMel13048	unique	M268
SinMel13049	unique	M268
SinMel13053	unique	M268
SinMel13054	unique	M268
SinMel13055	unique	M268
SinMel13064	unique	M268
SinMel13066	unique	M268
SinMel13068	unique	M268
SinMel13069	unique	M268
SinMel13071	unique	M268
SinMel13072	unique	M268
SinMel13073	unique	M268
SinMel13076	unique	M268
SinMel13081	unique	M268
SinMel13082	unique	M268
SinMel13083	unique	M268
SinMel13084	unique	M268
SinMel13085	unique	M268
SinMel13086	unique	M268
SinMel13087	unique	M268
SinMel13088	unique	M268
SinMel13090	unique	M268
SinMel13091	unique	M268
SinMel13092	unique	M268
SinMel13093	unique	M268
SinMel13095	unique	M268
SinMel13096	unique	M268
SinMel13097	unique	M268
SinMel13098	unique	M268
SinMel13100	unique	M268
SinMel13101	unique	M268
SinMel13102	unique	M268
SinMel13103	unique	M268
SinMel13104	unique	M268
SinMel13107	unique	M268
SinMel13108	unique	M268
SinMel13111	unique	M268
SinMel13113	unique	M268
SinMel13114	unique	M268
SinMel13116	unique	M268
SinMel13117	unique	M268
SinMel13125	unique	M268
SinMel13126	unique	M268
SinMel13127	unique	M268
SinMel13128	unique	M268
SinMel13129	unique	M268
SinMel13130	unique	M268
SinMel13131	unique	M268
SinMel13132	unique	M268
SinMel13134	unique	M268
SinMel13136	unique	M268
SinMel13138	unique	M268
SinMel13139	unique	M268
SinMel13141	unique	M268
SinMel13143	unique	M268
SinMel13144	unique	M268
SinMel13149	unique	M268
SinMel13159	unique	M268
SinMel13161	unique	M268
SinMel13163	unique	M268
SinMel13164	unique	M268
SinMel13165	unique	M268
SinMel13166	unique	M268
SinMel13167	unique	M268
SinMel13168	unique	M268
SinMel13170	unique	M268
SinMel13171	unique	M268
SinMel13172	unique	M268
SinMel13173	unique	M268
SinMel13174	unique	M268
SinMel13175	unique	M268
SinMel13176	unique	M268
SinMel13177	unique	M268
SinMel13178	unique	M268
SinMel13179	unique	M268
SinMel13183	unique	M268
SinMel13184	unique	M268
SinMel13185	unique	M268
SinMel13187	unique	M268
SinMel13189	unique	M268
SinMel13190	unique	M268
SinMel13191	unique	M268
SinMel13192	unique	M268
SinMel13194	unique	M268
SinMel13196	unique	M268
SinMel13199	unique	M268
SinMel13200	unique	M268
SinMel13201	unique	M268
SinMel13202	unique	M268
SinMel13205	unique	M268
SinMel13206	unique	M268
SinMel13207	unique	M268
SinMel13208	unique	M268
SinMel13209	unique	M268
SinMel13210	unique	M268
SinMel13211	unique	M268
SinMel13212	unique	M268
SinMel13213	unique	M268
SinMel13214	unique	M268
SinMel13215	unique	M268
SinMel13216	unique	M268
SinMel13217	unique	M268
SinMel13218	unique	M268
SinMel13220	unique	M268
SinMel13221	unique	M268
SinMel13222	unique	M268
SinMel13223	unique	M268
SinMel13225	unique	M268
SinMel13226	unique	M268
SinMel13227	unique	M268
SinMel13228	unique	M268
SinMel13229	unique	M268
SinMel13230	unique	M268
SinMel13232	unique	M268
SinMel13239	unique	M268
SinMel13240	unique	M268
SinMel13242	unique	M268
SinMel13243	unique	M268
SinMel13245	unique	M268
SinMel13247	unique	M268
SinMel13248	unique	M268
SinMel13249	unique	M268
SinMel13250	unique	M268
SinMel13251	unique	M268
SinMel13253	unique	M268
SinMel13254	unique	M268
SinMel13256	unique	M268
SinMel13257	unique	M268
SinMel13258	unique	M268
SinMel13259	unique	M268
SinMel13261	unique	M268
SinMel13263	unique	M268
SinMel13264	unique	M268
SinMel13265	unique	M268
SinMel13266	unique	M268
SinMel13267	unique	M268
SinMel13268	unique	M268
SinMel13269	unique	M268
SinMel13270	unique	M268
SinMel13273	unique	M268
SinMel13274	unique	M268
SinMel13277	unique	M268
SinMel13279	unique	M268
SinMel13280	unique	M268
SinMel13283	unique	M268
SinMel13287	unique	M268
SinMel13292	unique	M268
SinMel13297	unique	M268
SinMel13298	unique	M268
SinMel13299	unique	M268
SinMel13300	unique	M268
SinMel13301	unique	M268
SinMel13303	unique	M268
SinMel13304	unique	M268
SinMel13305	unique	M268
SinMel13317	unique	M268
SinMel13318	unique	M268
SinMel13319	unique	M268
SinMel13320	unique	M268
SinMel13322	unique	M268
SinMel13323	unique	M268
SinMel13324	unique	M268
SinMel13325	unique	M268
SinMel13326	unique	M268
SinMel13327	unique	M268
SinMel13328	unique	M268
SinMel13329	unique	M268
SinMel13330	unique	M268
SinMel13331	unique	M268
SinMel13332	unique	M268
SinMel13338	unique	M268
SinMel13341	unique	M268
SinMel13342	unique	M268
SinMel13344	unique	M268
SinMel13349	unique	M268
SinMel13357	unique	M268
SinMel13358	unique	M268
SinMel13359	unique	M268
SinMel13360	unique	M268
SinMel13361	unique	M268
SinMel13362	unique	M268
SinMel13363	unique	M268
SinMel13365	unique	M268
SinMel13366	unique	M268
SinMel13367	unique	M268
SinMel13368	unique	M268
SinMel13372	unique	M268
SinMel13373	unique	M268
SinMel13374	unique	M268
SinMel13376	unique	M268
SinMel13380	unique	M268
SinMel13381	unique	M268
SinMel13382	unique	M268
SinMel13383	unique	M268
SinMel13384	unique	M268
SinMel13386	unique	M268
SinMel13388	unique	M268
SinMel13390	unique	M268
SinMel13391	unique	M268
SinMel13394	unique	M268
SinMel13395	unique	M268
SinMel13397	unique	M268
SinMel13399	unique	M268
SinMel13406	unique	M268
SinMel13412	unique	M268
SinMel13413	unique	M268
SinMel13417	unique	M268
SinMel13418	unique	M268
SinMel13419	unique	M268
SinMel13420	unique	M268
SinMel13421	unique	M268
SinMel13422	unique	M268
SinMel13423	unique	M268
SinMel13426	unique	M268
SinMel13430	unique	M268
SinMel13431	unique	M268
SinMel13432	unique	M268
SinMel13433	unique	M268
SinMel13435	unique	M268
SinMel13437	unique	M268
SinMel13438	unique	M268
SinMel13439	unique	M268
SinMel13440	unique	M268
SinMel13441	unique	M268
SinMel13442	unique	M268
SinMel13443	unique	M268
SinMel13444	unique	M268
SinMel13445	unique	M268
SinMel13446	unique	M268
SinMel13447	unique	M268
SinMel13448	unique	M268
SinMel13449	unique	M268
SinMel13450	unique	M268
SinMel13451	unique	M268
SinMel13452	unique	M268
SinMel13453	unique	M268
SinMel13454	unique	M268
SinMel13455	unique	M268
SinMel13456	unique	M268
SinMel13459	unique	M268
SinMel13460	unique	M268
SinMel13461	unique	M268
SinMel13464	unique	M268
SinMel13465	unique	M268
SinMel13466	unique	M268
SinMel13467	unique	M268
SinMel13468	unique	M268
SinMel13469	unique	M268
SinMel13470	unique	M268
SinMel13471	unique	M268
SinMel13472	unique	M268
SinMel13473	unique	M268
SinMel13474	unique	M268
SinMel13475	unique	M268
SinMel13476	unique	M268
SinMel13477	unique	M268
SinMel13478	unique	M268
SinMel13479	unique	M268
SinMel13480	unique	M268
SinMel13481	unique	M268
SinMel13482	unique	M268
SinMel13483	unique	M268
SinMel13484	unique	M268
SinMel13485	unique	M268
SinMel13486	unique	M268
SinMel13489	unique	M268
SinMel13493	unique	M268
SinMel13495	unique	M268
SinMel13496	unique	M268
SinMel13497	unique	M268
SinMel13498	unique	M268
SinMel13502	unique	M268
SinMel13504	unique	M268
SinMel13505	unique	M268
SinMel13506	unique	M268
SinMel13507	unique	M268
SinMel13510	unique	M268
SinMel13514	unique	M268
SinMel13521	unique	M268
SinMel13525	unique	M268
SinMel13526	unique	M268
SinMel13527	unique	M268
SinMel13528	unique	M268
SinMel13529	unique	M268
SinMel13530	unique	M268
SinMel13531	unique	M268
SinMel13541	unique	M268
SinMel13542	unique	M268
SinMel13543	unique	M268
SinMel13544	unique	M268
SinMel13545	unique	M268
SinMel13546	unique	M268
SinMel13547	unique	M268
SinMel13549	unique	M268
SinMel13550	unique	M268
SinMel13551	unique	M268
SinMel13552	unique	M268
SinMel13553	unique	M268
SinMel13554	unique	M268
SinMel13555	unique	M268
SinMel13556	unique	M268
SinMel13557	unique	M268
SinMel13558	unique	M268
SinMel13559	unique	M268
SinMel13560	unique	M268
SinMel13563	unique	M268
SinMel13568	unique	M268
SinMel13573	unique	M268
SinMel13576	unique	M268
SinMel13578	unique	M268
SinMel13579	unique	M268
SinMel13581	unique	M268
SinMel13582	unique	M268
SinMel13583	unique	M268
SinMel13585	unique	M268
SinMel13586	unique	M268
SinMel13587	unique	M268
SinMel13588	unique	M268
SinMel13589	unique	M268
SinMel13590	unique	M268
SinMel13591	unique	M268
SinMel13594	unique	M268
SinMel13595	unique	M268
SinMel13596	unique	M268
SinMel13597	unique	M268
SinMel13598	unique	M268
SinMel13599	unique	M268
SinMel13600	unique	M268
SinMel13601	unique	M268
SinMel13602	unique	M268
SinMel13603	unique	M268
SinMel13604	unique	M268
SinMel13605	unique	M268
SinMel13607	unique	M268
SinMel13608	unique	M268
SinMel13609	unique	M268
SinMel13610	unique	M268
SinMel13612	unique	M268
SinMel13613	unique	M268
SinMel13615	unique	M268
SinMel13617	unique	M268
SinMel13618	unique	M268
SinMel13624	unique	M268
SinMel13625	unique	M268
SinMel13633	unique	M268
SinMel13634	unique	M268
SinMel13635	unique	M268
SinMel13636	unique	M268
SinMel13644	unique	M268
SinMel13647	unique	M268
SinMel13648	unique	M268
SinMel13649	unique	M268
SinMel13655	unique	M268
SinMel13656	unique	M268
SinMel13657	unique	M268
SinMel13658	unique	M268
SinMel13660	unique	M268
SinMel13661	unique	M268
SinMel13662	unique	M268
SinMel13665	unique	M268
