#orth_id	category	organism(s)
Rhizo16237	unique	MAFF303099
Rhizo16238	unique	MAFF303099
Rhizo16239	unique	MAFF303099
Rhizo16240	unique	MAFF303099
Rhizo16241	unique	MAFF303099
Rhizo16242	unique	MAFF303099
Rhizo16243	unique	MAFF303099
Rhizo16244	unique	MAFF303099
Rhizo16245	unique	MAFF303099
Rhizo16246	unique	MAFF303099
Rhizo16247	unique	MAFF303099
Rhizo16248	unique	MAFF303099
Rhizo16249	unique	MAFF303099
Rhizo16250	unique	MAFF303099
Rhizo16251	unique	MAFF303099
Rhizo16252	unique	MAFF303099
Rhizo16253	unique	MAFF303099
Rhizo16254	unique	MAFF303099
Rhizo16255	unique	MAFF303099
Rhizo16256	unique	MAFF303099
Rhizo16257	unique	MAFF303099
Rhizo16258	unique	MAFF303099
Rhizo16259	unique	MAFF303099
Rhizo16260	unique	MAFF303099
Rhizo16261	unique	MAFF303099
Rhizo16262	unique	MAFF303099
Rhizo16263	unique	MAFF303099
Rhizo16264	unique	MAFF303099
Rhizo16265	unique	MAFF303099
Rhizo16266	unique	MAFF303099
Rhizo16267	unique	MAFF303099
Rhizo16268	unique	MAFF303099
Rhizo16269	unique	MAFF303099
Rhizo16270	unique	MAFF303099
Rhizo16271	unique	MAFF303099
Rhizo16272	unique	MAFF303099
Rhizo16273	unique	MAFF303099
Rhizo16274	unique	MAFF303099
Rhizo16275	unique	MAFF303099
Rhizo16276	unique	MAFF303099
Rhizo16277	unique	MAFF303099
Rhizo16278	unique	MAFF303099
Rhizo16279	unique	MAFF303099
Rhizo16280	unique	MAFF303099
Rhizo16281	unique	MAFF303099
Rhizo16282	unique	MAFF303099
Rhizo16283	unique	MAFF303099
Rhizo16284	unique	MAFF303099
Rhizo16285	unique	MAFF303099
Rhizo16286	unique	MAFF303099
Rhizo16287	unique	MAFF303099
Rhizo16288	unique	MAFF303099
Rhizo16289	unique	MAFF303099
Rhizo16290	unique	MAFF303099
Rhizo16291	unique	MAFF303099
Rhizo16292	unique	MAFF303099
Rhizo16293	unique	MAFF303099
Rhizo16294	unique	MAFF303099
Rhizo16295	unique	MAFF303099
Rhizo16296	unique	MAFF303099
Rhizo16297	unique	MAFF303099
Rhizo16298	unique	MAFF303099
Rhizo16299	unique	MAFF303099
Rhizo16300	unique	MAFF303099
Rhizo16301	unique	MAFF303099
Rhizo16302	unique	MAFF303099
Rhizo16303	unique	MAFF303099
Rhizo16304	unique	MAFF303099
Rhizo16305	unique	MAFF303099
Rhizo16306	unique	MAFF303099
Rhizo16307	unique	MAFF303099
Rhizo16308	unique	MAFF303099
Rhizo16309	unique	MAFF303099
Rhizo16310	unique	MAFF303099
Rhizo16311	unique	MAFF303099
Rhizo16312	unique	MAFF303099
Rhizo16313	unique	MAFF303099
Rhizo16314	unique	MAFF303099
Rhizo16315	unique	MAFF303099
Rhizo16316	unique	MAFF303099
Rhizo16317	unique	MAFF303099
Rhizo16318	unique	MAFF303099
Rhizo16319	unique	MAFF303099
Rhizo16320	unique	MAFF303099
Rhizo16321	unique	MAFF303099
Rhizo16322	unique	MAFF303099
Rhizo16323	unique	MAFF303099
Rhizo16324	unique	MAFF303099
Rhizo16325	unique	MAFF303099
Rhizo16326	unique	MAFF303099
Rhizo16327	unique	MAFF303099
Rhizo16328	unique	MAFF303099
Rhizo16329	unique	MAFF303099
Rhizo16330	unique	MAFF303099
Rhizo16331	unique	MAFF303099
Rhizo16332	unique	MAFF303099
Rhizo16333	unique	MAFF303099
Rhizo16334	unique	MAFF303099
Rhizo16335	unique	MAFF303099
Rhizo16336	unique	MAFF303099
Rhizo16337	unique	MAFF303099
Rhizo16338	unique	MAFF303099
Rhizo16339	unique	MAFF303099
Rhizo16340	unique	MAFF303099
Rhizo16341	unique	MAFF303099
Rhizo16342	unique	MAFF303099
Rhizo16343	unique	MAFF303099
Rhizo16344	unique	MAFF303099
Rhizo16345	unique	MAFF303099
Rhizo16346	unique	MAFF303099
Rhizo16347	unique	MAFF303099
Rhizo16348	unique	MAFF303099
Rhizo16349	unique	MAFF303099
Rhizo16350	unique	MAFF303099
Rhizo16351	unique	MAFF303099
Rhizo16352	unique	MAFF303099
Rhizo16353	unique	MAFF303099
Rhizo16354	unique	MAFF303099
Rhizo16355	unique	MAFF303099
Rhizo16356	unique	MAFF303099
Rhizo16357	unique	MAFF303099
Rhizo16358	unique	MAFF303099
Rhizo16359	unique	MAFF303099
Rhizo16360	unique	MAFF303099
Rhizo16361	unique	MAFF303099
Rhizo16362	unique	MAFF303099
Rhizo16363	unique	MAFF303099
Rhizo16364	unique	MAFF303099
Rhizo16365	unique	MAFF303099
Rhizo16366	unique	MAFF303099
Rhizo16367	unique	MAFF303099
Rhizo16368	unique	MAFF303099
Rhizo16369	unique	MAFF303099
Rhizo16370	unique	MAFF303099
Rhizo16371	unique	MAFF303099
Rhizo16372	unique	MAFF303099
Rhizo16373	unique	MAFF303099
Rhizo16374	unique	MAFF303099
Rhizo16375	unique	MAFF303099
Rhizo16376	unique	MAFF303099
Rhizo16377	unique	MAFF303099
Rhizo16378	unique	MAFF303099
Rhizo16379	unique	MAFF303099
Rhizo16380	unique	MAFF303099
Rhizo16381	unique	MAFF303099
Rhizo16382	unique	MAFF303099
Rhizo16383	unique	MAFF303099
Rhizo16384	unique	MAFF303099
Rhizo16385	unique	MAFF303099
Rhizo16386	unique	MAFF303099
Rhizo16387	unique	MAFF303099
Rhizo16388	unique	MAFF303099
Rhizo16389	unique	MAFF303099
Rhizo1639	unique	CFN42
Rhizo16390	unique	MAFF303099
Rhizo16391	unique	MAFF303099
Rhizo16392	unique	MAFF303099
Rhizo16393	unique	MAFF303099
Rhizo16394	unique	MAFF303099
Rhizo16395	unique	MAFF303099
Rhizo16396	unique	MAFF303099
Rhizo16397	unique	MAFF303099
Rhizo16398	unique	MAFF303099
Rhizo16399	unique	MAFF303099
Rhizo16400	unique	MAFF303099
Rhizo16401	unique	MAFF303099
Rhizo16402	unique	MAFF303099
Rhizo16403	unique	MAFF303099
Rhizo16404	unique	MAFF303099
Rhizo16405	unique	MAFF303099
Rhizo16406	unique	MAFF303099
Rhizo16407	unique	MAFF303099
Rhizo16408	unique	MAFF303099
Rhizo16409	unique	MAFF303099
Rhizo1641	unique	CFN42
Rhizo16410	unique	MAFF303099
Rhizo16411	unique	MAFF303099
Rhizo16412	unique	MAFF303099
Rhizo16413	unique	MAFF303099
Rhizo16414	unique	MAFF303099
Rhizo16415	unique	MAFF303099
Rhizo16416	unique	MAFF303099
Rhizo16417	unique	MAFF303099
Rhizo16418	unique	MAFF303099
Rhizo16419	unique	MAFF303099
Rhizo16420	unique	MAFF303099
Rhizo16421	unique	MAFF303099
Rhizo16422	unique	MAFF303099
Rhizo16423	unique	MAFF303099
Rhizo16424	unique	MAFF303099
Rhizo16425	unique	MAFF303099
Rhizo16426	unique	MAFF303099
Rhizo16427	unique	MAFF303099
Rhizo16428	unique	MAFF303099
Rhizo16429	unique	MAFF303099
Rhizo16430	unique	MAFF303099
Rhizo16431	unique	MAFF303099
Rhizo16432	unique	MAFF303099
Rhizo16433	unique	MAFF303099
Rhizo16434	unique	MAFF303099
Rhizo16435	unique	MAFF303099
Rhizo16436	unique	MAFF303099
Rhizo16437	unique	MAFF303099
Rhizo16438	unique	MAFF303099
Rhizo16439	unique	MAFF303099
Rhizo16440	unique	MAFF303099
Rhizo16441	unique	MAFF303099
Rhizo16442	unique	MAFF303099
Rhizo16443	unique	MAFF303099
Rhizo16444	unique	MAFF303099
Rhizo16445	unique	MAFF303099
Rhizo16446	unique	MAFF303099
Rhizo16447	unique	MAFF303099
Rhizo16448	unique	MAFF303099
Rhizo16449	unique	MAFF303099
Rhizo16450	unique	MAFF303099
Rhizo16451	unique	MAFF303099
Rhizo16452	unique	MAFF303099
Rhizo16453	unique	MAFF303099
Rhizo16454	unique	MAFF303099
Rhizo16455	unique	MAFF303099
Rhizo16456	unique	MAFF303099
Rhizo16457	unique	MAFF303099
Rhizo16458	unique	MAFF303099
Rhizo16459	unique	MAFF303099
Rhizo16460	unique	MAFF303099
Rhizo16461	unique	MAFF303099
Rhizo16462	unique	MAFF303099
Rhizo16463	unique	MAFF303099
Rhizo16464	unique	MAFF303099
Rhizo16465	unique	MAFF303099
Rhizo16466	unique	MAFF303099
Rhizo16467	unique	MAFF303099
Rhizo16468	unique	MAFF303099
Rhizo16469	unique	MAFF303099
Rhizo16470	unique	MAFF303099
Rhizo16471	unique	MAFF303099
Rhizo16472	unique	MAFF303099
Rhizo16473	unique	MAFF303099
Rhizo16474	unique	MAFF303099
Rhizo16475	unique	MAFF303099
Rhizo16476	unique	MAFF303099
Rhizo16477	unique	MAFF303099
Rhizo16478	unique	MAFF303099
Rhizo16479	unique	MAFF303099
Rhizo16480	unique	MAFF303099
Rhizo16481	unique	MAFF303099
Rhizo16482	unique	MAFF303099
Rhizo16483	unique	MAFF303099
Rhizo16484	unique	MAFF303099
Rhizo16485	unique	MAFF303099
Rhizo16486	unique	MAFF303099
Rhizo16487	unique	MAFF303099
Rhizo16488	unique	MAFF303099
Rhizo16489	unique	MAFF303099
Rhizo16490	unique	MAFF303099
Rhizo16491	unique	MAFF303099
Rhizo16492	unique	MAFF303099
Rhizo16493	unique	MAFF303099
Rhizo165	unique	CFN42
Rhizo1654	unique	CFN42
Rhizo1662	unique	CFN42
Rhizo1676	unique	CFN42
Rhizo168	unique	CFN42
Rhizo172	unique	CFN42
Rhizo174	unique	CFN42
Rhizo176	unique	CFN42
Rhizo1765	unique	CFN42
Rhizo1767	unique	CFN42
Rhizo1768	unique	CFN42
Rhizo1769	unique	CFN42
Rhizo177	unique	CFN42
Rhizo1770	unique	CFN42
Rhizo1772	unique	CFN42
Rhizo178	unique	CFN42
Rhizo179	unique	CFN42
Rhizo1805	unique	CFN42
Rhizo181	unique	CFN42
Rhizo182	unique	CFN42
Rhizo1822	unique	CFN42
Rhizo1823	unique	CFN42
Rhizo1824	unique	CFN42
Rhizo1826	unique	CFN42
Rhizo1844	unique	CFN42
Rhizo1845	unique	CFN42
Rhizo1846	unique	CFN42
Rhizo185	unique	CFN42
Rhizo1852	unique	CFN42
Rhizo1857	unique	CFN42
Rhizo186	unique	CFN42
Rhizo1879	unique	CFN42
Rhizo188	unique	CFN42
Rhizo1884	unique	CFN42
Rhizo1885	unique	CFN42
Rhizo1886	unique	CFN42
Rhizo19	unique	CFN42
Rhizo1902	unique	CFN42
Rhizo1906	unique	CFN42
Rhizo1945	unique	CFN42
Rhizo1953	unique	CFN42
Rhizo1954	unique	CFN42
Rhizo196	unique	CFN42
Rhizo1970	unique	CFN42
Rhizo198	unique	CFN42
Rhizo199	unique	CFN42
Rhizo200	unique	CFN42
Rhizo2013	unique	CFN42
Rhizo2015	unique	CFN42
Rhizo202	unique	CFN42
Rhizo2021	unique	CFN42
Rhizo2022	unique	CFN42
Rhizo204	unique	CFN42
Rhizo2047	unique	CFN42
Rhizo2048	unique	CFN42
Rhizo205	unique	CFN42
Rhizo2054	unique	CFN42
Rhizo2059	unique	CFN42
Rhizo207	unique	CFN42
Rhizo209	unique	CFN42
Rhizo2094	unique	CFN42
Rhizo2096	unique	CFN42
Rhizo2097	unique	CFN42
Rhizo2098	unique	CFN42
Rhizo2108	unique	CFN42
Rhizo2109	unique	CFN42
Rhizo212	unique	CFN42
Rhizo2133	unique	CFN42
Rhizo214	unique	CFN42
Rhizo2150	unique	CFN42
Rhizo2151	unique	CFN42
Rhizo2160	unique	CFN42
Rhizo2178	unique	CFN42
Rhizo2179	unique	CFN42
Rhizo2181	unique	CFN42
Rhizo2182	unique	CFN42
Rhizo22	unique	CFN42
Rhizo2253	unique	CFN42
Rhizo2254	unique	CFN42
Rhizo2256	unique	CFN42
Rhizo2257	unique	CFN42
Rhizo2258	unique	CFN42
Rhizo2259	unique	CFN42
Rhizo2260	unique	CFN42
Rhizo2261	unique	CFN42
Rhizo2263	unique	CFN42
Rhizo2264	unique	CFN42
Rhizo2265	unique	CFN42
Rhizo2266	unique	CFN42
Rhizo2267	unique	CFN42
Rhizo2268	unique	CFN42
Rhizo2269	unique	CFN42
Rhizo227	unique	CFN42
Rhizo2270	unique	CFN42
Rhizo2271	unique	CFN42
Rhizo2272	unique	CFN42
Rhizo2273	unique	CFN42
Rhizo2274	unique	CFN42
Rhizo2275	unique	CFN42
Rhizo2276	unique	CFN42
Rhizo2277	unique	CFN42
Rhizo2278	unique	CFN42
Rhizo2279	unique	CFN42
Rhizo2280	unique	CFN42
Rhizo2281	unique	CFN42
Rhizo2282	unique	CFN42
Rhizo2283	unique	CFN42
Rhizo2284	unique	CFN42
Rhizo2286	unique	CFN42
Rhizo2287	unique	CFN42
Rhizo2288	unique	CFN42
Rhizo2290	unique	CFN42
Rhizo2291	unique	CFN42
Rhizo2292	unique	CFN42
Rhizo2293	unique	CFN42
Rhizo2295	unique	CFN42
Rhizo2296	unique	CFN42
Rhizo2297	unique	CFN42
Rhizo2298	unique	CFN42
Rhizo2299	unique	CFN42
Rhizo23	unique	CFN42
Rhizo230	unique	CFN42
Rhizo2300	unique	CFN42
Rhizo2302	unique	CFN42
Rhizo2303	unique	CFN42
Rhizo2304	unique	CFN42
Rhizo2305	unique	CFN42
Rhizo2308	unique	CFN42
Rhizo2315	unique	CFN42
Rhizo2320	unique	CFN42
Rhizo2358	unique	CFN42
Rhizo236	unique	CFN42
Rhizo2383	unique	CFN42
Rhizo2397	unique	CFN42
Rhizo24	unique	CFN42
Rhizo2414	unique	CFN42
Rhizo2415	unique	CFN42
Rhizo2417	unique	CFN42
Rhizo2426	unique	CFN42
Rhizo2427	unique	CFN42
Rhizo2437	unique	CFN42
Rhizo244	unique	CFN42
Rhizo2448	unique	CFN42
Rhizo245	unique	CFN42
Rhizo2450	unique	CFN42
Rhizo2454	unique	CFN42
Rhizo248	unique	CFN42
Rhizo25	unique	CFN42
Rhizo250	unique	CFN42
Rhizo2509	unique	CFN42
Rhizo251	unique	CFN42
Rhizo252	unique	CFN42
Rhizo253	unique	CFN42
Rhizo254	unique	CFN42
Rhizo2550	unique	CFN42
Rhizo2556	unique	CFN42
Rhizo2565	unique	CFN42
Rhizo258	unique	CFN42
Rhizo2585	unique	CFN42
Rhizo259	unique	CFN42
Rhizo260	unique	CFN42
Rhizo2600	unique	CFN42
Rhizo261	unique	CFN42
Rhizo2625	unique	CFN42
Rhizo2638	unique	CFN42
Rhizo2646	unique	CFN42
Rhizo2648	unique	CFN42
Rhizo269	unique	CFN42
Rhizo27	unique	CFN42
Rhizo270	unique	CFN42
Rhizo272	unique	CFN42
Rhizo2726	unique	CFN42
Rhizo273	unique	CFN42
Rhizo274	unique	CFN42
Rhizo275	unique	CFN42
Rhizo276	unique	CFN42
Rhizo2776	unique	CFN42
Rhizo278	unique	CFN42
Rhizo2781	unique	CFN42
Rhizo2787	unique	CFN42
Rhizo2788	unique	CFN42
Rhizo2789	unique	CFN42
Rhizo279	unique	CFN42
Rhizo280	unique	CFN42
Rhizo2800	unique	CFN42
Rhizo2801	unique	CFN42
Rhizo2805	unique	CFN42
Rhizo2807	unique	CFN42
Rhizo281	unique	CFN42
Rhizo2833	unique	CFN42
Rhizo2837	unique	CFN42
Rhizo284	unique	CFN42
Rhizo2843	unique	CFN42
Rhizo2848	unique	CFN42
Rhizo285	unique	CFN42
Rhizo2856	unique	CFN42
Rhizo286	unique	CFN42
Rhizo2861	unique	CFN42
Rhizo2870	unique	CFN42
Rhizo2874	unique	CFN42
Rhizo2894	unique	CFN42
Rhizo2896	unique	CFN42
Rhizo2898	unique	CFN42
Rhizo29	unique	CFN42
Rhizo290	unique	CFN42
Rhizo2906	unique	CFN42
Rhizo2908	unique	CFN42
Rhizo2909	unique	CFN42
Rhizo291	unique	CFN42
Rhizo2911	unique	CFN42
Rhizo2912	unique	CFN42
Rhizo2926	unique	CFN42
Rhizo2928	unique	CFN42
Rhizo294	unique	CFN42
Rhizo295	unique	CFN42
Rhizo2952	unique	CFN42
Rhizo2958	unique	CFN42
Rhizo2965	unique	CFN42
Rhizo2980	unique	CFN42
Rhizo2981	unique	CFN42
Rhizo30	unique	CFN42
Rhizo300	unique	CFN42
Rhizo3008	unique	CFN42
Rhizo3009	unique	CFN42
Rhizo301	unique	CFN42
Rhizo3018	unique	CFN42
Rhizo303	unique	CFN42
Rhizo3055	unique	CFN42
Rhizo306	unique	CFN42
Rhizo307	unique	CFN42
Rhizo308	unique	CFN42
Rhizo309	unique	CFN42
Rhizo3094	unique	CFN42
Rhizo31	unique	CFN42
Rhizo311	unique	CFN42
Rhizo312	unique	CFN42
Rhizo314	unique	CFN42
Rhizo315	unique	CFN42
Rhizo316	unique	CFN42
Rhizo317	unique	CFN42
Rhizo318	unique	CFN42
Rhizo3184	unique	CFN42
Rhizo3189	unique	CFN42
Rhizo319	unique	CFN42
Rhizo3190	unique	CFN42
Rhizo3191	unique	CFN42
Rhizo3192	unique	CFN42
Rhizo3193	unique	CFN42
Rhizo3194	unique	CFN42
Rhizo3195	unique	CFN42
Rhizo3197	unique	CFN42
Rhizo3198	unique	CFN42
Rhizo3199	unique	CFN42
Rhizo320	unique	CFN42
Rhizo3200	unique	CFN42
Rhizo3201	unique	CFN42
Rhizo3203	unique	CFN42
Rhizo3205	unique	CFN42
Rhizo3211	unique	CFN42
Rhizo323	unique	CFN42
Rhizo324	unique	CFN42
Rhizo325	unique	CFN42
Rhizo3250	unique	CFN42
Rhizo326	unique	CFN42
Rhizo327	unique	CFN42
Rhizo3276	unique	CFN42
Rhizo328	unique	CFN42
Rhizo329	unique	CFN42
Rhizo330	unique	CFN42
Rhizo331	unique	CFN42
Rhizo332	unique	CFN42
Rhizo333	unique	CFN42
Rhizo3360	unique	CFN42
Rhizo3371	unique	CFN42
Rhizo3383	unique	CFN42
Rhizo3386	unique	CFN42
Rhizo3400	unique	CFN42
Rhizo3401	unique	CFN42
Rhizo3402	unique	CFN42
Rhizo3403	unique	CFN42
Rhizo3427	unique	CFN42
Rhizo3443	unique	CFN42
Rhizo3444	unique	CFN42
Rhizo3445	unique	CFN42
Rhizo3446	unique	CFN42
Rhizo3449	unique	CFN42
Rhizo3450	unique	CFN42
Rhizo3455	unique	CFN42
Rhizo3468	unique	CFN42
Rhizo3469	unique	CFN42
Rhizo3476	unique	CFN42
Rhizo3497	unique	CFN42
Rhizo3503	unique	CFN42
Rhizo3514	unique	CFN42
Rhizo3527	unique	CFN42
Rhizo3531	unique	CFN42
Rhizo3545	unique	CFN42
Rhizo3546	unique	CFN42
Rhizo3548	unique	CFN42
Rhizo3553	unique	CFN42
Rhizo3610	unique	CFN42
Rhizo3655	unique	CFN42
Rhizo3660	unique	CFN42
Rhizo3661	unique	CFN42
Rhizo3680	unique	CFN42
Rhizo3681	unique	CFN42
Rhizo3682	unique	CFN42
Rhizo3683	unique	CFN42
Rhizo3685	unique	CFN42
Rhizo37	unique	CFN42
Rhizo3709	unique	CFN42
Rhizo3721	unique	CFN42
Rhizo3760	unique	CFN42
Rhizo3769	unique	CFN42
Rhizo3776	unique	CFN42
Rhizo3822	unique	CFN42
Rhizo3825	unique	CFN42
Rhizo3834	unique	CFN42
Rhizo3835	unique	CFN42
Rhizo3863	unique	CFN42
Rhizo3919	unique	CFN42
Rhizo3963	unique	CFN42
Rhizo40	unique	CFN42
Rhizo4026	unique	CFN42
Rhizo4029	unique	CFN42
Rhizo4043	unique	CFN42
Rhizo4068	unique	CFN42
Rhizo4084	unique	CFN42
Rhizo4168	unique	CFN42
Rhizo4193	unique	CFN42
Rhizo4196	unique	CFN42
Rhizo42	unique	CFN42
Rhizo4266	unique	CFN42
Rhizo428	unique	CFN42
Rhizo431	unique	CFN42
Rhizo4349	unique	CFN42
Rhizo4372	unique	CFN42
Rhizo4374	unique	CFN42
Rhizo4375	unique	CFN42
Rhizo4376	unique	CFN42
Rhizo4378	unique	CFN42
Rhizo4381	unique	CFN42
Rhizo4382	unique	CFN42
Rhizo4383	unique	CFN42
Rhizo4384	unique	CFN42
Rhizo4389	unique	CFN42
Rhizo4390	unique	CFN42
Rhizo4400	unique	CFN42
Rhizo4402	unique	CFN42
Rhizo4403	unique	CFN42
Rhizo4404	unique	CFN42
Rhizo4405	unique	CFN42
Rhizo4406	unique	CFN42
Rhizo4407	unique	CFN42
Rhizo4409	unique	CFN42
Rhizo4410	unique	CFN42
Rhizo4411	unique	CFN42
Rhizo4412	unique	CFN42
Rhizo4414	unique	CFN42
Rhizo4416	unique	CFN42
Rhizo4419	unique	CFN42
Rhizo4421	unique	CFN42
Rhizo4422	unique	CFN42
Rhizo4423	unique	CFN42
Rhizo4428	unique	CFN42
Rhizo4430	unique	CFN42
Rhizo4431	unique	CFN42
Rhizo4433	unique	CFN42
Rhizo4434	unique	CFN42
Rhizo4439	unique	CFN42
Rhizo4440	unique	CFN42
Rhizo4442	unique	CFN42
Rhizo4444	unique	CFN42
Rhizo4445	unique	CFN42
Rhizo4446	unique	CFN42
Rhizo4448	unique	CFN42
Rhizo4449	unique	CFN42
Rhizo4450	unique	CFN42
Rhizo4451	unique	CFN42
Rhizo4452	unique	CFN42
Rhizo4453	unique	CFN42
Rhizo4454	unique	CFN42
Rhizo4455	unique	CFN42
Rhizo4456	unique	CFN42
Rhizo4458	unique	CFN42
Rhizo4461	unique	CFN42
Rhizo4462	unique	CFN42
Rhizo4464	unique	CFN42
Rhizo4465	unique	CFN42
Rhizo4467	unique	CFN42
Rhizo4468	unique	CFN42
Rhizo4470	unique	CFN42
Rhizo4471	unique	CFN42
Rhizo4472	unique	CFN42
Rhizo4473	unique	CFN42
Rhizo4474	unique	CFN42
Rhizo4476	unique	CFN42
Rhizo4477	unique	CFN42
Rhizo4479	unique	CFN42
Rhizo4480	unique	CFN42
Rhizo4481	unique	CFN42
Rhizo4482	unique	CFN42
Rhizo4483	unique	CFN42
Rhizo4484	unique	CFN42
Rhizo4485	unique	CFN42
Rhizo4486	unique	CFN42
Rhizo4487	unique	CFN42
Rhizo4488	unique	CFN42
Rhizo4489	unique	CFN42
Rhizo4490	unique	CFN42
Rhizo4492	unique	CFN42
Rhizo4495	unique	CFN42
Rhizo4498	unique	CFN42
Rhizo45	unique	CFN42
Rhizo4500	unique	CFN42
Rhizo4506	unique	CFN42
Rhizo4514	unique	CFN42
Rhizo4515	unique	CFN42
Rhizo4516	unique	CFN42
Rhizo4518	unique	CFN42
Rhizo4528	unique	CFN42
Rhizo4532	unique	CFN42
Rhizo4545	unique	CFN42
Rhizo4588	unique	CFN42
Rhizo4589	unique	CFN42
Rhizo4595	unique	CFN42
Rhizo46	unique	CFN42
Rhizo4606	unique	CFN42
Rhizo4607	unique	CFN42
Rhizo461	unique	CFN42
Rhizo4613	unique	CFN42
Rhizo464	unique	CFN42
Rhizo4652	unique	CFN42
Rhizo4657	unique	CFN42
Rhizo4658	unique	CFN42
Rhizo4659	unique	CFN42
Rhizo4722	unique	CFN42
Rhizo4756	unique	CFN42
Rhizo4758	unique	CFN42
Rhizo4760	unique	CFN42
Rhizo4762	unique	CFN42
Rhizo4783	unique	CFN42
Rhizo4793	unique	CFN42
Rhizo48	unique	CFN42
Rhizo4802	unique	CFN42
Rhizo4803	unique	CFN42
Rhizo4804	unique	CFN42
Rhizo4805	unique	CFN42
Rhizo4817	unique	CFN42
Rhizo4820	unique	CFN42
Rhizo4828	unique	CFN42
Rhizo4860	unique	CFN42
Rhizo49	unique	CFN42
Rhizo4901	unique	CFN42
Rhizo4903	unique	CFN42
Rhizo4925	unique	CFN42
Rhizo4937	unique	CFN42
Rhizo4938	unique	CFN42
Rhizo4941	unique	CFN42
Rhizo4946	unique	CFN42
Rhizo4954	unique	CFN42
Rhizo4994	unique	CFN42
Rhizo50	unique	CFN42
Rhizo5006	unique	CFN42
Rhizo5007	unique	CFN42
Rhizo5018	unique	CFN42
Rhizo5020	unique	CFN42
Rhizo5026	unique	CFN42
Rhizo5049	unique	CFN42
Rhizo5067	unique	CFN42
Rhizo5080	unique	CFN42
Rhizo5085	unique	CFN42
Rhizo509	unique	CFN42
Rhizo5091	unique	CFN42
Rhizo51	unique	CFN42
Rhizo510	unique	CFN42
Rhizo5101	unique	CFN42
Rhizo5102	unique	CFN42
Rhizo5103	unique	CFN42
Rhizo5104	unique	CFN42
Rhizo5105	unique	CFN42
Rhizo5108	unique	CFN42
Rhizo5109	unique	CFN42
Rhizo511	unique	CFN42
Rhizo5111	unique	CFN42
Rhizo5114	unique	CFN42
Rhizo5117	unique	CFN42
Rhizo5119	unique	CFN42
Rhizo5120	unique	CFN42
Rhizo5123	unique	CFN42
Rhizo5124	unique	CFN42
Rhizo5126	unique	CFN42
Rhizo5134	unique	CFN42
Rhizo5135	unique	CFN42
Rhizo5150	unique	CFN42
Rhizo5157	unique	CFN42
Rhizo5172	unique	CFN42
Rhizo5176	unique	CFN42
Rhizo5177	unique	CFN42
Rhizo5178	unique	CFN42
Rhizo5204	unique	CFN42
Rhizo5219	unique	CFN42
Rhizo5239	unique	CFN42
Rhizo5256	unique	CFN42
Rhizo5273	unique	CFN42
Rhizo5275	unique	CFN42
Rhizo5284	unique	CFN42
Rhizo5285	unique	CFN42
Rhizo5287	unique	CFN42
Rhizo5291	unique	CFN42
Rhizo5292	unique	CFN42
Rhizo5296	unique	CFN42
Rhizo5297	unique	CFN42
Rhizo53	unique	CFN42
Rhizo5310	unique	CFN42
Rhizo5316	unique	CFN42
Rhizo5317	unique	CFN42
Rhizo5331	unique	CFN42
Rhizo5353	unique	CFN42
Rhizo5354	unique	CFN42
Rhizo5365	unique	CFN42
Rhizo5366	unique	CFN42
Rhizo5372	unique	CFN42
Rhizo540	unique	CFN42
Rhizo5402	unique	CFN42
Rhizo541	unique	CFN42
Rhizo5412	unique	CFN42
Rhizo5417	unique	CFN42
Rhizo5418	unique	CFN42
Rhizo5420	unique	CFN42
Rhizo5421	unique	CFN42
Rhizo5422	unique	CFN42
Rhizo5423	unique	CFN42
Rhizo5424	unique	CFN42
Rhizo5425	unique	CFN42
Rhizo5447	unique	CFN42
Rhizo5449	unique	CFN42
Rhizo5450	unique	CFN42
Rhizo5453	unique	CFN42
Rhizo5458	unique	CFN42
Rhizo5459	unique	CFN42
Rhizo5460	unique	CFN42
Rhizo5472	unique	CFN42
Rhizo5474	unique	CFN42
Rhizo5482	unique	CFN42
Rhizo5496	unique	CFN42
Rhizo5497	unique	CFN42
Rhizo5498	unique	CFN42
Rhizo5499	unique	CFN42
Rhizo5500	unique	CFN42
Rhizo5501	unique	CFN42
Rhizo5502	unique	CFN42
Rhizo5504	unique	CFN42
Rhizo5506	unique	CFN42
Rhizo5507	unique	CFN42
Rhizo5508	unique	CFN42
Rhizo5509	unique	CFN42
Rhizo5510	unique	CFN42
Rhizo5511	unique	CFN42
Rhizo5512	unique	CFN42
Rhizo5513	unique	CFN42
Rhizo5514	unique	CFN42
Rhizo5515	unique	CFN42
Rhizo5517	unique	CFN42
Rhizo5518	unique	CFN42
Rhizo5519	unique	CFN42
Rhizo5520	unique	CFN42
Rhizo5521	unique	CFN42
Rhizo5522	unique	CFN42
Rhizo5526	unique	CFN42
Rhizo5527	unique	CFN42
Rhizo5528	unique	CFN42
Rhizo5529	unique	CFN42
Rhizo5530	unique	CFN42
Rhizo5532	unique	CFN42
Rhizo5533	unique	CFN42
Rhizo5537	unique	CFN42
Rhizo5538	unique	CFN42
Rhizo5539	unique	CFN42
Rhizo5546	unique	CFN42
Rhizo5547	unique	CFN42
Rhizo5550	unique	CFN42
Rhizo5551	unique	CFN42
Rhizo5567	unique	CFN42
Rhizo557	unique	CFN42
Rhizo558	unique	CFN42
Rhizo5583	unique	CFN42
Rhizo5586	unique	CFN42
Rhizo5588	unique	CFN42
Rhizo559	unique	CFN42
